student_id,profile_type,week,lms_logins,submission_delay,attendance,sentiment_score,activity_variance,burnout_label,dropout_label
296,gradual_burnout,5,19.95,4.35,86.39,0.182,2.08,Low,0
296,gradual_burnout,6,20.39,6.62,86.7,0.109,2.69,Low,0
296,gradual_burnout,7,17.97,7.16,86.13,0.0,2.98,Low,0
296,gradual_burnout,8,16.65,2.39,82.29,0.061,4.33,Low,0
296,gradual_burnout,9,19.39,4.64,87.27,0.096,2.59,Low,0
296,gradual_burnout,10,21.44,5.73,80.57,-0.213,2.71,Low,0
296,gradual_burnout,11,20.37,6.56,80.87,0.276,1.29,Low,0
296,gradual_burnout,12,17.54,8.34,83.99,-0.181,2.66,Low,0
296,gradual_burnout,13,18.46,9.06,73.66,0.164,4.38,Low,0
296,gradual_burnout,14,17.83,11.31,83.92,-0.151,1.74,Low,0
296,gradual_burnout,15,13.53,7.81,79.55,-0.012,4.19,Low,0
296,gradual_burnout,16,16.98,11.28,81.84,-0.481,3.93,Low,0
297,gradual_burnout,1,17.95,3.34,85.61,0.119,1.06,Low,0
297,gradual_burnout,2,20.71,1.21,87.73,0.169,2.04,Low,0
297,gradual_burnout,3,20.9,0.0,89.98,0.186,2.53,Low,0
297,gradual_burnout,4,17.86,0.0,92.16,0.219,1.96,Low,0
297,gradual_burnout,5,20.48,2.63,86.86,0.102,4.33,Low,0
297,gradual_burnout,6,17.15,5.56,86.82,0.04,3.23,Low,0
297,gradual_burnout,7,18.08,3.37,86.69,0.045,4.38,Low,0
297,gradual_burnout,8,16.6,4.39,86.32,-0.172,2.68,Low,0
297,gradual_burnout,9,15.32,4.5,89.06,-0.155,3.95,Low,0
297,gradual_burnout,10,14.84,5.43,85.34,-0.108,4.72,Low,0
297,gradual_burnout,11,18.12,2.09,81.05,-0.197,3.94,Low,0
297,gradual_burnout,12,14.24,8.33,77.95,-0.162,2.84,Low,0
297,gradual_burnout,13,14.52,4.62,83.34,-0.448,1.74,Low,0
297,gradual_burnout,14,15.5,7.34,84.91,-0.152,4.89,Low,0
297,gradual_burnout,15,13.69,3.38,84.01,-0.113,4.87,Low,0
297,gradual_burnout,16,15.6,1.11,88.64,-0.395,2.38,Low,0
298,gradual_burnout,1,19.0,4.26,86.86,0.2,4.15,Low,0
298,gradual_burnout,2,18.47,3.38,91.89,0.202,1.59,Low,0
298,gradual_burnout,3,18.57,1.24,95.28,0.162,4.36,Low,0
298,gradual_burnout,4,18.0,5.74,96.03,0.152,2.85,Low,0
298,gradual_burnout,5,17.35,9.25,86.61,0.165,1.89,Low,0
298,gradual_burnout,6,17.3,0.0,89.16,0.021,3.09,Low,0
298,gradual_burnout,7,16.55,2.48,91.33,0.09,3.47,Low,0
298,gradual_burnout,8,17.91,6.66,92.71,0.046,1.71,Low,0
298,gradual_burnout,9,18.7,6.04,89.43,0.034,2.89,Low,0
298,gradual_burnout,10,16.79,7.4,87.93,-0.007,3.92,Low,0
298,gradual_burnout,11,9.65,4.52,92.05,-0.005,4.18,Medium,0
298,gradual_burnout,12,14.37,6.09,87.31,-0.151,1.77,Low,0
298,gradual_burnout,13,13.35,4.16,92.23,-0.11,2.29,Low,0
298,gradual_burnout,14,11.56,4.3,85.85,-0.278,2.86,Medium,0
298,gradual_burnout,15,14.11,11.41,81.65,-0.525,4.98,High,0
298,gradual_burnout,16,10.22,10.39,78.76,-0.123,3.72,Medium,0
299,sudden_disengagement,1,23.99,5.59,81.29,0.572,2.99,Low,0
299,sudden_disengagement,2,23.72,1.46,96.74,0.538,1.97,Low,0
299,sudden_disengagement,3,22.31,4.83,95.95,0.396,3.04,Low,0
299,sudden_disengagement,4,22.77,4.69,92.9,0.428,2.13,Low,0
299,sudden_disengagement,5,23.62,6.42,87.29,0.58,3.32,Low,0
299,sudden_disengagement,6,23.35,1.11,94.96,0.588,1.17,Low,0
299,sudden_disengagement,7,22.5,4.65,91.78,0.508,4.29,Low,0
299,sudden_disengagement,8,9.41,11.3,44.77,-0.117,2.51,High,0
299,sudden_disengagement,9,1.82,15.26,35.7,-0.196,4.77,High,0
299,sudden_disengagement,10,4.22,17.44,52.8,-0.396,2.54,High,0
299,sudden_disengagement,11,2.57,19.13,40.68,-0.568,3.0,High,1
299,sudden_disengagement,12,10.21,18.68,30.09,-0.398,4.12,High,1
299,sudden_disengagement,13,8.04,18.35,36.03,-0.066,4.89,High,1
299,sudden_disengagement,14,7.18,23.15,34.05,-0.413,2.15,High,1
299,sudden_disengagement,15,3.71,17.66,53.04,-0.112,1.93,High,1
299,sudden_disengagement,16,10.25,12.03,46.4,-0.579,2.29,High,1
300,consistent,1,22.87,0.96,88.2,0.473,1.81,Low,0
300,consistent,2,22.39,2.61,86.5,0.19,2.24,Low,0
300,consistent,3,24.23,0.79,91.68,0.373,2.73,Low,0
300,consistent,4,21.72,0.0,89.84,0.503,2.01,Low,0
300,consistent,5,23.19,3.7,92.41,0.475,1.35,Low,0
300,consistent,6,27.02,3.74,94.52,0.465,4.77,Low,0
300,consistent,7,19.36,4.9,83.54,0.494,3.67,Low,0
300,consistent,8,26.14,3.22,90.4,0.351,1.43,Low,0
300,consistent,9,26.85,0.62,81.87,0.519,2.76,Low,0
300,consistent,10,21.88,2.79,85.66,0.552,4.61,Low,0
300,consistent,11,21.03,2.19,92.44,0.486,4.52,Low,0
300,consistent,12,25.37,2.97,88.87,0.535,4.57,Low,0
300,consistent,13,22.61,2.55,83.29,0.603,4.57,Low,0
300,consistent,14,20.65,1.22,85.1,0.443,3.9,Low,0
300,consistent,15,23.3,2.68,83.43,0.421,1.24,Low,0
300,consistent,16,22.25,6.34,93.49,0.461,3.93,Low,0
301,sudden_disengagement,1,22.72,3.04,94.72,0.578,1.45,Low,0
301,sudden_disengagement,2,23.37,4.21,92.06,0.493,4.69,Low,0
301,sudden_disengagement,3,21.68,3.4,93.03,0.556,1.66,Low,0
301,sudden_disengagement,4,21.84,1.76,92.17,0.443,4.63,Low,0
301,sudden_disengagement,5,21.6,3.97,96.24,0.673,4.82,Low,0
301,sudden_disengagement,6,21.88,3.51,91.68,0.571,4.86,Low,0
301,sudden_disengagement,7,19.18,4.26,97.46,0.574,2.28,Low,0
301,sudden_disengagement,8,21.46,3.38,98.29,0.357,2.77,Low,0
301,sudden_disengagement,9,21.87,4.71,97.99,0.503,4.99,Low,0
301,sudden_disengagement,10,7.18,17.21,33.02,0.069,1.69,High,0
301,sudden_disengagement,11,5.8,13.25,35.96,-0.136,4.87,High,0
301,sudden_disengagement,12,4.5,16.71,52.49,-0.275,4.98,High,0
301,sudden_disengagement,13,8.43,17.79,31.63,-0.17,3.36,High,0
301,sudden_disengagement,14,6.66,15.66,31.05,-0.256,4.84,High,0
301,sudden_disengagement,15,5.41,15.88,38.95,-0.198,3.97,High,0
301,sudden_disengagement,16,5.27,16.62,53.47,0.035,2.5,Medium,0
302,consistent,1,22.94,0.69,87.67,0.549,2.25,Low,0
302,consistent,2,24.35,0.0,87.91,0.46,4.75,Low,0
302,consistent,3,25.79,0.0,87.98,0.441,2.09,Low,0
302,consistent,4,22.58,4.73,82.81,0.517,1.52,Low,0
302,consistent,5,23.84,0.0,86.24,0.45,2.24,Low,0
302,consistent,6,23.41,1.09,83.84,0.512,4.37,Low,0
302,consistent,7,21.59,1.27,83.96,0.417,1.28,Low,0
302,consistent,8,18.4,4.94,82.79,0.543,4.79,Low,0
302,consistent,9,23.77,0.53,83.32,0.428,3.22,Low,0
302,consistent,10,22.23,3.1,85.96,0.528,3.19,Low,0
302,consistent,11,19.11,1.04,89.4,0.433,3.45,Low,0
302,consistent,12,20.58,0.0,87.76,0.441,3.35,Low,0
302,consistent,13,25.29,0.0,89.71,0.592,1.09,Low,0
302,consistent,14,21.44,6.46,88.95,0.507,2.26,Low,0
302,consistent,15,19.81,0.83,84.36,0.521,1.43,Low,0
302,consistent,16,19.15,2.59,88.46,0.408,4.54,Low,0
303,sudden_disengagement,1,22.21,3.29,86.99,0.551,1.33,Low,0
303,sudden_disengagement,2,18.97,0.0,84.09,0.701,3.31,Low,0
303,sudden_disengagement,3,22.24,4.25,91.57,0.574,4.64,Low,0
303,sudden_disengagement,4,23.09,0.0,87.04,0.651,4.06,Low,0
303,sudden_disengagement,5,24.82,3.39,84.65,0.731,1.07,Low,0
303,sudden_disengagement,6,23.19,1.08,89.07,0.666,3.39,Low,0
303,sudden_disengagement,7,8.49,11.41,28.95,-0.204,3.39,High,0
303,sudden_disengagement,8,7.03,14.66,30.1,-0.014,3.76,High,0
303,sudden_disengagement,9,4.63,20.65,46.55,0.007,4.29,High,0
303,sudden_disengagement,10,6.68,20.72,33.51,-0.307,2.76,High,1
303,sudden_disengagement,11,7.86,10.24,53.58,-0.125,3.59,Medium,1
303,sudden_disengagement,12,4.27,15.7,38.0,0.054,3.29,High,1
303,sudden_disengagement,13,2.63,19.86,29.73,-0.284,3.6,High,1
303,sudden_disengagement,14,13.13,12.83,40.52,0.141,2.86,High,1
303,sudden_disengagement,15,4.49,18.48,37.96,-0.312,2.17,High,1
303,sudden_disengagement,16,10.89,13.22,55.02,-0.124,2.44,Medium,1
304,consistent,1,19.03,1.15,93.65,0.717,3.78,Low,0
304,consistent,2,19.22,2.69,91.8,0.768,2.71,Low,0
304,consistent,3,17.6,0.29,87.52,0.564,4.59,Low,0
304,consistent,4,14.67,0.0,91.18,0.637,4.03,Low,0
304,consistent,5,18.97,2.47,95.96,0.852,2.32,Low,0
304,consistent,6,22.5,1.29,96.34,0.747,4.97,Low,0
304,consistent,7,16.17,0.0,97.11,0.71,2.61,Low,0
304,consistent,8,18.33,3.97,92.75,0.615,1.59,Low,0
304,consistent,9,17.38,0.0,91.77,0.971,2.3,Low,0
304,consistent,10,19.04,0.88,97.41,0.724,4.89,Low,0
304,consistent,11,18.97,0.0,89.76,0.725,3.12,Low,0
304,consistent,12,18.17,2.85,92.73,0.789,1.55,Low,0
304,consistent,13,17.93,2.97,98.88,0.732,2.83,Low,0
304,consistent,14,16.14,1.76,99.86,0.701,2.68,Low,0
304,consistent,15,19.37,2.32,91.22,0.792,1.68,Low,0
304,consistent,16,22.29,5.71,88.17,0.689,2.62,Low,0
305,consistent,1,18.71,3.24,93.39,0.747,1.24,Low,0
305,consistent,2,18.65,1.09,92.06,0.576,2.91,Low,0
305,consistent,3,20.37,0.0,90.2,0.583,2.06,Low,0
305,consistent,4,15.44,0.0,100.0,0.672,2.68,Low,0
305,consistent,5,20.89,0.39,90.16,0.887,1.25,Low,0
305,consistent,6,18.88,2.2,95.89,0.675,1.36,Low,0
305,consistent,7,20.37,2.64,96.67,0.658,2.01,Low,0
305,consistent,8,21.56,0.19,92.75,0.633,2.18,Low,0
305,consistent,9,20.1,0.0,99.78,0.743,4.72,Low,0
305,consistent,10,22.36,0.74,93.12,0.77,3.03,Low,0
305,consistent,11,19.47,1.2,93.41,0.769,2.68,Low,0
305,consistent,12,17.66,0.0,96.63,0.615,2.54,Low,0
305,consistent,13,19.55,0.0,98.28,0.717,3.94,Low,0
305,consistent,14,16.24,1.92,100.0,0.731,3.26,Low,0
305,consistent,15,19.34,0.0,99.77,0.64,1.65,Low,0
305,consistent,16,17.48,2.51,93.26,0.742,1.71,Low,0
306,consistent,1,18.46,3.52,86.45,0.755,4.03,Low,0
306,consistent,2,17.12,0.01,85.46,0.86,1.75,Low,0
306,consistent,3,16.93,2.63,86.47,0.707,1.23,Low,0
306,consistent,4,18.12,1.13,84.03,0.772,1.76,Low,0
306,consistent,5,19.06,2.43,92.06,0.675,4.33,Low,0
306,consistent,6,19.24,1.78,86.51,0.771,3.15,Low,0
306,consistent,7,22.71,0.0,89.14,0.735,4.82,Low,0
306,consistent,8,19.14,0.45,90.07,0.555,1.13,Low,0
306,consistent,9,17.35,0.0,82.65,0.756,1.74,Low,0
306,consistent,10,19.76,2.38,85.92,0.844,3.0,Low,0
306,consistent,11,18.02,1.62,85.83,0.815,3.77,Low,0
306,consistent,12,17.71,1.84,81.36,0.748,4.03,Low,0
306,consistent,13,17.51,0.15,88.07,0.821,1.43,Low,0
306,consistent,14,17.85,0.74,85.48,0.834,2.91,Low,0
306,consistent,15,18.21,0.0,88.86,0.701,2.41,Low,0
306,consistent,16,20.33,1.25,85.01,0.86,2.82,Low,0
307,sudden_disengagement,1,19.89,3.0,86.14,0.375,2.29,Low,0
307,sudden_disengagement,2,22.83,3.33,92.82,0.18,2.15,Low,0
307,sudden_disengagement,3,24.12,2.68,91.88,0.396,2.34,Low,0
307,sudden_disengagement,4,22.04,1.79,95.38,0.245,1.54,Low,0
307,sudden_disengagement,5,22.46,0.0,91.34,0.269,3.88,Low,0
307,sudden_disengagement,6,22.03,2.65,94.45,0.283,3.63,Low,0
307,sudden_disengagement,7,23.29,3.78,92.27,0.34,4.78,Low,0
307,sudden_disengagement,8,24.15,1.62,90.03,0.412,1.58,Low,0
307,sudden_disengagement,9,6.26,18.19,45.45,-0.465,1.22,High,1
307,sudden_disengagement,10,8.52,14.88,58.21,-0.279,1.47,Medium,1
307,sudden_disengagement,11,11.88,24.56,44.16,-0.332,2.9,High,1
307,sudden_disengagement,12,6.87,20.36,46.82,-0.627,1.68,High,1
307,sudden_disengagement,13,5.01,19.3,42.16,-0.756,3.58,High,1
307,sudden_disengagement,14,6.93,23.78,41.27,-0.261,1.03,High,1
307,sudden_disengagement,15,10.35,24.02,34.88,-0.604,4.82,High,1
307,sudden_disengagement,16,5.08,15.47,42.51,-0.523,2.5,High,1
308,consistent,1,19.56,4.73,98.07,0.36,4.91,Low,0
308,consistent,2,16.85,2.08,100.0,0.431,1.93,Low,0
308,consistent,3,20.39,0.0,95.95,0.286,3.81,Low,0
308,consistent,4,22.27,2.71,95.7,0.504,4.96,Low,0
308,consistent,5,14.01,0.14,100.0,0.291,3.7,Low,0
308,consistent,6,14.32,1.88,100.0,0.548,4.71,Low,0
308,consistent,7,17.93,1.04,97.28,0.214,4.41,Low,0
308,consistent,8,17.61,0.0,100.0,0.437,1.03,Low,0
308,consistent,9,16.62,0.0,98.34,0.476,2.96,Low,0
308,consistent,10,18.17,1.28,93.73,0.37,4.88,Low,0
308,consistent,11,18.38,0.0,98.85,0.406,1.21,Low,0
308,consistent,12,18.41,4.38,98.05,0.391,4.05,Low,0
308,consistent,13,20.11,0.0,100.0,0.627,4.98,Low,0
308,consistent,14,16.7,0.0,98.16,0.419,3.13,Low,0
308,consistent,15,18.47,0.86,96.55,0.366,1.86,Low,0
308,consistent,16,17.83,0.0,90.31,0.492,1.31,Low,0
309,chronic_low,1,3.88,13.93,59.24,-0.419,3.18,High,0
309,chronic_low,2,6.96,13.82,66.07,-0.506,1.09,High,0
309,chronic_low,3,7.25,14.7,62.11,-0.365,2.05,Medium,0
309,chronic_low,4,7.77,17.21,65.03,-0.502,2.78,High,0
309,chronic_low,5,14.98,14.0,55.57,-0.125,4.99,Medium,0
309,chronic_low,6,4.7,15.26,59.27,-0.54,2.61,High,0
309,chronic_low,7,10.24,15.59,57.75,-0.518,3.72,High,0
309,chronic_low,8,3.53,13.68,55.07,-0.091,3.84,High,0
309,chronic_low,9,6.74,14.52,56.02,-0.567,3.66,High,0
309,chronic_low,10,8.65,13.79,57.17,-0.15,4.17,Medium,0
309,chronic_low,11,8.89,13.1,65.11,-0.24,4.62,Medium,0
309,chronic_low,12,10.27,9.86,62.97,-0.891,1.76,High,0
309,chronic_low,13,7.32,11.08,62.83,-0.609,3.36,High,0
309,chronic_low,14,10.35,10.36,59.5,-0.693,4.35,High,0
309,chronic_low,15,6.63,11.25,47.49,-0.513,2.0,High,0
309,chronic_low,16,9.63,20.41,57.43,-0.43,2.21,Medium,1
310,chronic_low,1,5.88,11.46,56.75,-0.123,3.68,Medium,0
310,chronic_low,2,7.38,11.34,60.57,-0.276,1.55,Medium,0
310,chronic_low,3,8.38,14.35,52.97,-0.203,3.02,Medium,0
310,chronic_low,4,9.15,9.52,61.43,-0.103,2.49,Medium,0
310,chronic_low,5,6.63,17.61,49.23,-0.334,4.39,High,0
310,chronic_low,6,2.49,12.23,51.61,-0.114,3.76,High,0
310,chronic_low,7,6.07,15.12,63.53,-0.046,2.4,Medium,0
310,chronic_low,8,4.05,9.54,50.96,-0.187,3.31,High,0
310,chronic_low,9,5.96,13.11,50.65,0.124,2.7,Medium,0
310,chronic_low,10,8.04,14.52,59.92,-0.118,4.14,Medium,0
310,chronic_low,11,6.41,13.6,58.26,0.262,4.4,Medium,0
310,chronic_low,12,10.83,12.03,51.93,-0.248,3.53,Medium,0
310,chronic_low,13,5.27,13.6,34.55,0.042,4.16,High,0
310,chronic_low,14,7.27,11.25,52.63,-0.055,2.12,Medium,0
310,chronic_low,15,9.45,14.09,52.5,-0.147,2.29,Medium,0
310,chronic_low,16,4.9,9.51,52.71,-0.111,1.98,High,0
311,gradual_burnout,1,16.67,4.52,100.0,0.288,2.59,Low,0
311,gradual_burnout,2,16.25,3.96,93.73,0.242,4.19,Low,0
311,gradual_burnout,3,14.46,3.36,88.74,0.079,3.84,Low,0
311,gradual_burnout,4,12.83,2.65,97.64,0.132,3.81,Low,0
311,gradual_burnout,5,17.35,2.69,90.23,0.152,1.35,Low,0
311,gradual_burnout,6,17.14,4.48,92.07,0.222,1.2,Low,0
311,gradual_burnout,7,12.23,3.16,92.59,0.208,3.2,Low,0
311,gradual_burnout,8,13.53,5.26,90.41,0.266,1.48,Low,0
311,gradual_burnout,9,13.74,5.64,92.11,0.211,4.42,Low,0
311,gradual_burnout,10,9.83,7.19,86.12,-0.109,1.35,Medium,0
311,gradual_burnout,11,8.97,8.21,85.18,-0.138,2.1,Medium,0
311,gradual_burnout,12,7.54,7.42,93.28,-0.182,3.61,Medium,0
311,gradual_burnout,13,9.08,9.41,88.63,-0.402,1.65,Medium,0
311,gradual_burnout,14,9.27,9.6,80.47,-0.366,2.03,Medium,0
311,gradual_burnout,15,11.07,10.44,90.1,-0.216,3.84,Medium,0
311,gradual_burnout,16,9.6,9.98,84.13,-0.097,3.05,Medium,0
312,sudden_disengagement,1,16.11,7.59,95.8,0.713,4.68,Low,0
312,sudden_disengagement,2,17.27,2.82,98.66,0.617,1.25,Low,0
312,sudden_disengagement,3,21.02,4.48,98.36,0.484,2.12,Low,0
312,sudden_disengagement,4,17.29,6.25,91.98,0.593,2.99,Low,0
312,sudden_disengagement,5,20.33,2.05,94.42,0.664,1.79,Low,0
312,sudden_disengagement,6,19.33,0.81,98.59,0.458,3.57,Low,0
312,sudden_disengagement,7,16.55,3.77,99.52,0.47,3.5,Low,0
312,sudden_disengagement,8,6.45,21.3,44.64,0.079,4.24,High,0
312,sudden_disengagement,9,9.43,22.45,52.13,-0.44,2.2,Medium,1
312,sudden_disengagement,10,2.18,16.36,44.77,0.062,3.83,High,1
312,sudden_disengagement,11,2.08,22.54,33.52,-0.267,4.42,High,1
312,sudden_disengagement,12,6.25,23.36,52.19,-0.242,4.14,Medium,1
312,sudden_disengagement,13,6.14,16.8,39.21,-0.175,2.38,High,1
312,sudden_disengagement,14,2.77,20.64,44.87,-0.292,2.03,High,1
312,sudden_disengagement,15,6.69,17.43,38.35,-0.183,1.67,High,1
312,sudden_disengagement,16,11.14,18.81,46.91,0.032,2.11,High,1
313,consistent,1,22.84,0.6,100.0,0.366,3.54,Low,0
313,consistent,2,24.05,0.0,100.0,0.257,1.58,Low,0
313,consistent,3,23.26,0.0,100.0,0.133,3.66,Low,0
313,consistent,4,25.54,1.37,98.05,0.242,4.4,Low,0
313,consistent,5,25.05,1.46,98.0,0.343,3.04,Low,0
313,consistent,6,24.46,1.82,99.12,0.315,1.5,Low,0
313,consistent,7,27.11,0.21,100.0,0.193,1.36,Low,0
313,consistent,8,20.21,1.47,100.0,0.26,2.53,Low,0
313,consistent,9,25.95,0.0,100.0,0.297,1.03,Low,0
313,consistent,10,25.86,1.04,97.85,0.338,4.04,Low,0
313,consistent,11,23.86,0.0,98.72,0.271,3.23,Low,0
313,consistent,12,24.28,0.0,97.52,0.235,2.41,Low,0
313,consistent,13,22.57,6.36,96.42,0.102,4.15,Low,0
313,consistent,14,21.91,0.66,100.0,0.205,4.77,Low,0
313,consistent,15,20.47,2.07,100.0,0.511,2.85,Low,0
313,consistent,16,22.8,0.0,97.47,0.293,1.77,Low,0
314,chronic_low,1,5.4,4.68,55.74,-0.063,1.49,Medium,0
314,chronic_low,2,6.08,7.41,53.72,-0.124,2.7,Medium,0
314,chronic_low,3,6.33,1.7,44.83,0.001,4.1,High,0
314,chronic_low,4,6.33,3.75,51.63,-0.118,3.28,Medium,0
314,chronic_low,5,7.97,8.29,46.21,-0.125,4.33,High,0
314,chronic_low,6,7.21,5.09,36.22,-0.249,4.17,High,0
314,chronic_low,7,0.0,2.5,48.81,0.052,2.01,High,0
314,chronic_low,8,4.34,11.27,56.74,-0.161,3.99,High,0
314,chronic_low,9,9.11,4.43,53.04,-0.185,2.09,Medium,0
314,chronic_low,10,7.46,10.22,52.48,-0.012,1.03,Medium,0
314,chronic_low,11,5.88,9.74,41.26,-0.271,1.3,High,0
314,chronic_low,12,5.69,6.98,37.98,0.033,2.99,High,0
314,chronic_low,13,8.16,5.22,56.14,-0.016,4.73,Medium,0
314,chronic_low,14,8.13,12.19,46.44,0.286,1.3,High,0
314,chronic_low,15,14.1,0.11,48.65,-0.494,2.18,High,0
314,chronic_low,16,6.68,8.11,50.0,-0.338,1.8,High,0
315,consistent,1,25.54,0.0,91.78,0.172,4.18,Low,0
315,consistent,2,23.65,5.69,97.55,0.198,4.09,Low,0
315,consistent,3,24.72,3.11,96.36,0.083,2.53,Low,0
315,consistent,4,25.04,0.76,84.57,0.04,3.2,Low,0
315,consistent,5,24.33,4.05,90.61,0.254,2.21,Low,0
315,consistent,6,25.24,4.37,97.99,0.216,3.48,Low,0
315,consistent,7,26.81,0.0,91.0,0.046,2.54,Low,0
315,consistent,8,24.8,4.67,92.48,0.378,2.79,Low,0
315,consistent,9,26.6,7.45,92.13,0.275,1.4,Low,0
315,consistent,10,21.82,2.97,93.39,0.183,2.1,Low,0
315,consistent,11,24.19,0.42,94.92,0.27,1.52,Low,0
315,consistent,12,25.59,2.72,93.79,0.147,1.79,Low,0
315,consistent,13,25.37,3.16,96.83,0.135,4.93,Low,0
315,consistent,14,20.37,0.0,94.36,0.318,1.86,Low,0
315,consistent,15,24.28,2.97,95.14,0.245,1.41,Low,0
315,consistent,16,21.59,1.32,99.2,0.303,2.53,Low,0
316,consistent,1,23.81,2.06,84.86,0.468,2.52,Low,0
316,consistent,2,18.25,2.65,84.68,0.266,1.81,Low,0
316,consistent,3,22.14,0.0,84.56,0.236,3.19,Low,0
316,consistent,4,19.61,1.09,88.24,0.369,4.69,Low,0
316,consistent,5,18.53,0.79,89.36,0.441,1.93,Low,0
316,consistent,6,17.87,2.39,82.05,0.281,3.31,Low,0
316,consistent,7,16.07,2.28,84.75,0.172,4.39,Low,0
316,consistent,8,21.18,0.57,79.78,0.294,2.4,Low,0
316,consistent,9,20.82,0.0,89.72,0.372,4.26,Low,0
316,consistent,10,19.75,1.7,85.74,0.302,2.76,Low,0
316,consistent,11,19.62,1.85,87.16,0.327,4.78,Low,0
316,consistent,12,21.8,2.53,85.13,0.195,4.14,Low,0
316,consistent,13,20.5,3.49,87.71,0.053,1.04,Low,0
316,consistent,14,19.78,0.0,83.44,0.308,1.97,Low,0
316,consistent,15,21.57,0.0,83.54,0.297,4.04,Low,0
316,consistent,16,20.71,1.5,82.76,0.25,3.17,Low,0
317,consistent,1,23.32,1.11,98.73,0.426,4.4,Low,0
317,consistent,2,20.82,3.9,91.54,0.702,3.56,Low,0
317,consistent,3,24.0,1.07,98.29,0.488,2.4,Low,0
317,consistent,4,20.05,1.48,100.0,0.515,1.1,Low,0
317,consistent,5,21.19,0.56,93.01,0.369,1.57,Low,0
317,consistent,6,23.28,3.09,96.89,0.499,1.48,Low,0
317,consistent,7,21.76,1.78,95.01,0.53,4.7,Low,0
317,consistent,8,22.91,4.09,94.31,0.411,4.9,Low,0
317,consistent,9,22.26,1.2,93.86,0.615,3.92,Low,0
317,consistent,10,21.54,0.16,94.71,0.698,1.87,Low,0
317,consistent,11,23.61,0.14,91.07,0.568,4.82,Low,0
317,consistent,12,21.62,5.31,89.93,0.695,4.11,Low,0
317,consistent,13,20.42,2.7,100.0,0.62,1.04,Low,0
317,consistent,14,23.12,1.86,96.14,0.416,3.5,Low,0
317,consistent,15,23.11,0.96,92.14,0.493,2.37,Low,0
317,consistent,16,23.48,2.35,95.57,0.595,3.92,Low,0
318,chronic_low,1,6.06,6.15,74.81,-0.143,3.76,Medium,0
318,chronic_low,2,8.27,9.76,74.05,-0.301,1.85,Medium,0
318,chronic_low,3,14.21,9.71,70.46,-0.472,3.76,Low,0
318,chronic_low,4,10.34,12.47,77.81,-0.271,2.1,Medium,0
318,chronic_low,5,9.43,9.63,82.11,-0.203,4.86,Medium,0
318,chronic_low,6,8.35,11.01,76.3,-0.341,3.66,Medium,0
318,chronic_low,7,11.9,10.33,67.37,-0.31,1.07,Medium,0
318,chronic_low,8,15.77,14.46,80.45,-0.265,3.17,Low,0
318,chronic_low,9,18.38,12.61,80.24,-0.497,2.27,Low,0
318,chronic_low,10,5.29,9.83,66.89,-0.003,3.0,Medium,0
318,chronic_low,11,10.16,9.68,71.16,-0.602,3.01,High,0
318,chronic_low,12,10.07,8.07,74.46,-0.384,2.23,Medium,0
318,chronic_low,13,14.05,12.3,82.81,-0.486,1.35,Low,0
318,chronic_low,14,11.27,5.23,70.69,-0.545,2.33,High,0
318,chronic_low,15,11.54,12.07,78.36,-0.288,4.72,Medium,0
318,chronic_low,16,5.42,7.81,73.2,-0.22,4.53,Medium,0
319,consistent,1,28.56,3.82,96.93,0.434,2.14,Low,0
319,consistent,2,25.47,0.67,93.59,0.463,1.82,Low,0
319,consistent,3,24.76,0.0,96.95,0.461,3.53,Low,0
319,consistent,4,23.1,1.62,98.67,0.541,4.5,Low,0
319,consistent,5,22.31,1.68,100.0,0.502,2.72,Low,0
319,consistent,6,23.01,0.0,100.0,0.519,4.46,Low,0
319,consistent,7,22.57,1.33,99.99,0.46,3.7,Low,0
319,consistent,8,24.3,2.78,100.0,0.455,4.21,Low,0
319,consistent,9,23.9,1.38,95.98,0.522,4.73,Low,0
319,consistent,10,23.87,0.45,99.39,0.41,2.87,Low,0
319,consistent,11,22.96,1.13,95.46,0.394,4.31,Low,0
319,consistent,12,26.52,0.89,99.73,0.384,1.16,Low,0
319,consistent,13,26.72,0.1,93.94,0.496,1.25,Low,0
319,consistent,14,26.06,1.56,96.35,0.463,1.73,Low,0
319,consistent,15,23.8,3.53,100.0,0.481,3.61,Low,0
319,consistent,16,26.1,4.18,100.0,0.449,1.2,Low,0
320,sudden_disengagement,1,22.11,2.09,92.7,0.236,3.79,Low,0
320,sudden_disengagement,2,22.18,0.68,98.92,0.287,2.59,Low,0
320,sudden_disengagement,3,25.62,0.0,90.04,0.268,4.13,Low,0
320,sudden_disengagement,4,23.99,1.73,85.71,0.141,2.52,Low,0
320,sudden_disengagement,5,19.65,1.04,100.0,0.217,1.5,Low,0
320,sudden_disengagement,6,24.81,0.0,93.43,0.34,4.46,Low,0
320,sudden_disengagement,7,22.37,0.0,97.36,0.226,2.16,Low,0
320,sudden_disengagement,8,9.34,15.34,55.62,-0.308,1.82,Medium,0
320,sudden_disengagement,9,5.56,13.57,46.28,-0.417,4.09,High,0
320,sudden_disengagement,10,8.27,14.93,41.91,-0.394,4.9,High,0
320,sudden_disengagement,11,4.66,18.32,45.68,-0.19,4.89,High,0
320,sudden_disengagement,12,8.5,18.46,57.44,-0.571,3.9,High,1
320,sudden_disengagement,13,10.23,18.94,55.54,-0.769,2.62,High,1
320,sudden_disengagement,14,10.35,19.75,37.64,-0.62,3.2,High,1
